"cust_id","location_id","name","city","age"
"1382","1382","Michael","Tando Muhammad Khan","48"
"1383","1383","Jolene","Kiel","36"
"1384","1384","Tobias","Salzgitter","24"
"1385","1385","Anthony","Zaragoza","27"
"1386","1386","Tanner","Trollh├ñttan","40"
"1387","1387","Nehru","Oca├▒a","20"
"1388","1388","Valentine","Halesowen","35"
"1389","1389","Rana","Zerba","38"
"1390","1390","Nash","Lagos","18"
"1391","1391","Dominique","Belo Horizonte","47"
"1392","1392","Blaze","Bia┼éystok","25"
"1393","1393","Tamara","Gatchina","49"
"1394","1394","Ursula","Mandi Bahauddin","45"
"1395","1395","Victoria","Samaniego","31"
"1396","1396","Echo","Galway","50"
"1397","1397","Rogan","Dibrugarh","40"
"1398","1398","Rafael","Belfast","40"
"1399","1399","Carter","Yekaterinburg","39"
"1400","1400","Rashad","Port Pirie","34"
"1401","1401","Aidan","Pozna┼ä","39"
"1402","1402","Deacon","Palu","48"
"1403","1403","Hedley","Bolln├ñs","25"
"1404","1404","Devin","Gouda","45"
"1405","1405","Keegan","Gorz├│w Wielkopolski","39"
"1406","1406","Uma","Geoje","26"
"1407","1407","Keefe","Schleswig","26"
"1408","1408","Sarah","Altm├╝nster","23"
"1409","1409","Byron","Medan","21"
"1410","1410","Kennan","B├®ziers","47"
"1411","1411","Zane","Jeju","19"
"1412","1412","Amir","Kupang","34"
"1413","1413","Jescie","Yopal","21"
"1414","1414","Karleigh","Da Lat","20"
"1415","1415","Faith","Mexico City","26"
"1416","1416","Diana","Ancud","47"
"1417","1417","Sigourney","Gwangyang","39"
"1418","1418","Pandora","Lansing","27"
"1419","1419","Hyatt","Falun","23"
"1420","1420","Murphy","Chungju","32"
"1421","1421","Clio","Salihli","21"
"1422","1422","Armand","Chiniot","27"
"1423","1423","Illiana","Aguachica","45"
"1424","1424","Kadeem","Buren","29"
"1425","1425","Cameron","Feilding","44"
"1426","1426","Craig","Juazeiro","19"
"1427","1427","Mohammad","Cork","43"
"1428","1428","Chastity","Queanbeyan","23"
"1429","1429","Madaline","Hollabrunn","32"
"1430","1430","Brielle","Saint-Denis","34"
"1431","1431","Marvin","Bydgoszcz","25"
"1432","1432","Conan","Hamburg","39"
"1433","1433","Mary","Ca├▒as","44"
"1434","1434","Wynne","Blumenau","23"
"1435","1435","Gary","Arauca","38"
"1436","1436","Dexter","Oryol","49"
"1437","1437","Tucker","Fundaci├│n","37"
"1438","1438","Alika","├çermik","42"
"1439","1439","Reuben","Sechura","29"
"1440","1440","Lareina","Barra do Corda","41"
"1441","1441","Charissa","Borgomasino","23"
"1442","1442","Charles","Minervino di Lecce","44"
"1443","1443","Uta","Pekanbaru","35"
"1444","1444","Hiroko","Massarosa","40"
"1445","1445","Shelly","Alphen aan den Rijn","46"
"1446","1446","Xanthus","Upplands V├ñsby","35"
"1447","1447","Kessie","Stralsund","41"
"1448","1448","Cooper","Galway","33"
"1449","1449","Carissa","C├íceres","44"
"1450","1450","Fleur","Taunusstein","31"
"1451","1451","Dieter","Galway","42"
"1452","1452","Colette","Napier","33"
"1453","1453","Buckminster","Greenock","19"
"1454","1454","Medge","Montes Claros","29"
"1455","1455","Julie","Springfield","37"
"1456","1456","Remedios","Anderlecht","31"
"1457","1457","Shannon","Wrexham","39"
"1458","1458","Debra","Gravilias","46"
"1459","1459","Lee","Chandigarh","36"
"1460","1460","Gwendolyn","Ketchikan","29"
"1461","1461","Conan","Cork","47"
"1462","1462","Xantha","Quß║úng Ng├úi","30"
"1463","1463","Victoria","Elsene","24"
"1464","1464","Penelope","Mohmand Agency","25"
"1465","1465","Imogene","Greymouth","36"
"1466","1466","Jordan","Almelo","23"
"1467","1467","Veronica","Mora","49"
"1468","1468","Chadwick","Yurimaguas","23"
"1469","1469","Harper","Metro","25"
"1470","1470","Rebekah","Wadgassen","20"
"1471","1471","Noble","Detroit","26"
"1472","1472","Nyssa","Bridgeport","40"
"1473","1473","Darryl","Heusden","24"
"1474","1474","William","Tampico","31"
"1475","1475","Zachary","Istanbul","29"
"1476","1476","Noah","Hallein","28"
"1477","1477","Jameson","Viran┼ƒehir","40"
"1478","1478","Mallory","Arequipa","28"
"1479","1479","Wallace","Cajamarca","42"
"1480","1480","Lucian","Phan Thiß║┐t","18"
"1481","1481","Cheryl","Puntarenas","49"
"1482","1482","Michelle","Haridwar","35"
"1483","1483","Ayanna","Bay Roberts","36"
"1484","1484","Wyatt","Ibadan","42"
"1485","1485","Beck","Denpasar","35"
"1486","1486","Luke","Jo├úo Pessoa","47"
"1487","1487","Leonard","Vandoeuvre-l├¿s-Nancy","32"
"1488","1488","Moana","V├ñrnamo","34"
"1489","1489","Leigh","Macclesfield","31"
"1490","1490","Zeph","Kirov","20"
"1491","1491","Alana","Dublin","29"
"1492","1492","Drew","New Plymouth","28"
"1493","1493","Melodie","Shillong","33"
"1494","1494","Chadwick","C├íceres","27"
"1495","1495","Inez","Shigar","38"
"1496","1496","Mari","Bß║┐n Tre","29"
"1497","1497","Ulysses","Weert","27"
"1498","1498","Maryam","Link├Âping","42"
"1499","1499","Magee","Jeonju","49"
"1500","1500","Roanna","Columbus","18"
"1501","1501","Laith","Okpoko","31"
"1502","1502","Ian","Galway","28"
"1503","1503","Upton","Turrialba","33"
"1504","1504","Barry","C├íceres","29"
"1505","1505","Kenyon","Melle","25"
"1506","1506","Eric","Bellevue","45"
"1507","1507","Bernard","Flushing","49"
"1508","1508","Leigh","Lafayette","20"
"1509","1509","Hedda","Bauchi","35"
"1510","1510","Jin","Mamuju","35"
"1511","1511","Camilla","Devonport","45"
"1512","1512","Evelyn","Sandviken","42"
"1513","1513","Zorita","Berlin","25"
"1514","1514","Maggy","Balclutha","46"
"1515","1515","Evangeline","Yaroslavl","44"
"1516","1516","Fay","Trowbridge","21"
"1517","1517","Kevyn","Vernon","44"
"1518","1518","Jerome","Huaraz","20"
"1519","1519","Igor","Hall in Tirol","46"
"1520","1520","Ray","Huesca","19"
"1521","1521","Zelenia","Bellevue","36"
"1522","1522","Amaya","Essex","45"
"1523","1523","Marah","Ca├▒as","39"
"1524","1524","Yuli","Castres","31"
"1525","1525","Kaseem","La Roche-sur-Yon","26"
"1526","1526","Hillary","Caldera","24"
"1527","1527","Mufutau","Utrecht","45"
"1528","1528","Megan","Talca","28"
"1529","1529","Branden","Kano","35"
"1530","1530","Ursa","Chungju","22"
"1531","1531","Maggy","Nelson","21"
"1532","1532","Robert","North Waziristan","20"
"1533","1533","Carly","Emmen","39"
"1534","1534","Beverly","Warri","43"
"1535","1535","Kaye","Nicoya","28"
"1536","1536","Ima","Chandigarh","26"
"1537","1537","Guy","Jeonju","31"
"1538","1538","Berk","Heredia","44"
"1539","1539","Sonia","Samara","38"
"1540","1540","Danielle","Dublin","39"
"1541","1541","Stone","Barranca","24"
"1542","1542","Derek","Suncheon","25"
"1543","1543","Hedwig","Harnai","26"
"1544","1544","Jade","Thalassery","45"
"1545","1545","Cadman","Rawalakot","19"
"1546","1546","Hedwig","Mandurah","30"
"1547","1547","Emery","Putaendo","34"
"1548","1548","Sawyer","Nicoya","35"
"1549","1549","Julie","Huancayo","36"
"1550","1550","Basia","Stargard Szczeci┼äski","22"
"1551","1551","Colette","Ruthin","42"
"1552","1552","Madaline","Guarulhos","19"
"1553","1553","Cara","T├óy Ninh","49"
"1554","1554","Rama","Oakham","39"
"1555","1555","Valentine","Kursk","48"
"1556","1556","Calvin","Rosenheim","20"
"1557","1557","Carson","San Jos├® de Alajuela","25"
"1558","1558","Gloria","Colorno","44"
"1559","1559","Nell","Kalisz","33"
"1560","1560","Katell","Nizamabad","29"
"1561","1561","Paul","Ku┼ƒadas─▒","39"
"1562","1562","Inez","Cork","44"
"1563","1563","Chantale","Pachuca","33"
"1564","1564","Fulton","Banjarmasin","19"
"1565","1565","Melvin","Belfast","19"
"1566","1566","Zena","Lakeshore","44"
"1567","1567","Keane","Pereira","19"
"1568","1568","Eaton","St. Asaph","29"
"1569","1569","Molly","Gbongan","22"
"1570","1570","Justin","Tanjungbalai","50"
"1571","1571","Celeste","Pachuca","38"
"1572","1572","Wynter","Lanark County","43"
"1573","1573","Lewis","Lagos","37"
"1574","1574","Baker","Ceyhan","25"
"1575","1575","Chiquita","Monclova","50"
"1576","1576","Jaquelyn","Sierra Gorda","26"
"1577","1577","Daria","Bor├Ñs","29"
"1578","1578","Courtney","Cheonan","41"
"1579","1579","Orlando","Wunstorf","18"
"1580","1580","Jenette","Barranca","35"
"1581","1581","Mariam","Para├¡so","41"
"1582","1582","Tad","Sankt Johann im Pongau","19"
"1583","1583","Sydney","Ghotki","49"
"1584","1584","Marvin","Malakand","48"
"1585","1585","Aquila","Borl├ñnge","25"
"1586","1586","Noelle","Manaure","23"
"1587","1587","Cassandra","Auxerre","44"
"1588","1588","Hiroko","Quesada","45"
"1589","1589","Sierra","Ch├ólons-en-Champagne","27"
"1590","1590","Brielle","Olinda","26"
"1591","1591","Keelie","Arviat","42"
"1592","1592","Christen","Porvenir","27"
"1593","1593","Amery","Llanwrtwd Wells","37"
"1594","1594","Yuri","Zwolle","46"
"1595","1595","Dahlia","Valdivia","47"
"1596","1596","Laurel","Malbaie","36"
"1597","1597","Deborah","Kalgoorlie-Boulder","18"
"1598","1598","Brandon","Celaya","38"
"1599","1599","Hammett","Viß╗çt Tr├¼","37"
"1600","1600","Jenette","San Marcos","31"
"1601","1601","Desiree","Catacaos","21"
"1602","1602","Daniel","Chiclayo","27"
"1603","1603","Guy","Cap-de-la-Madeleine","46"
"1604","1604","Audra","Heredia","30"
"1605","1605","Hunter","Calice al Cornoviglio","42"
"1606","1606","Carlos","Scheggino","24"
"1607","1607","Basia","Quesada","40"
"1608","1608","Vielka","Cork","31"
"1609","1609","Jacob","Dutse","29"
"1610","1610","Jemima","Kalisz","44"
"1611","1611","Kadeem","R├¡o Bueno","31"
"1612","1612","Constance","C├íceres","28"
"1613","1613","Frances","Andong","34"
"1614","1614","Raphael","Lelystad","26"
"1615","1615","Benjamin","Seogwipo","34"
"1616","1616","Emerald","Kanpur","26"
"1617","1617","Lee","Cali","39"
"1618","1618","Maite","Kasur","21"
"1619","1619","Rae","Toledo","25"
"1620","1620","Dana","Ranchi","43"
"1621","1621","Quyn","Barranca","38"
"1622","1622","Ignatius","Miramichi","49"
"1623","1623","Craig","Tver","24"
"1624","1624","Maggie","Wolfurt","18"
"1625","1625","Mikayla","K─Ödzierzyn-Ko┼║le","20"
"1626","1626","Sybill","Pe├▒aflor","45"
"1627","1627","Kato","Thanh H├│a","48"
"1628","1628","Joel","P├Âttsching","39"
"1629","1629","Isabelle","Lidingo","45"
"1630","1630","Kareem","Blue Mountains","24"
"1631","1631","Lysandra","Karachev","46"
"1632","1632","Vance","Charleville-M├®zi├¿res","36"
"1633","1633","Ivy","Gimhae","46"
"1634","1634","Ross","Reyhanl─▒","42"
"1635","1635","Hilda","Rotello","21"
"1636","1636","Ishmael","Westkerke","30"
"1637","1637","Autumn","Ca├▒as","45"
"1638","1638","Baker","Motala","35"
"1639","1639","Jillian","Cao Bß║▒ng","33"
"1640","1640","Jade","Dallas","24"
"1641","1641","Lani","Alexandra","25"
"1642","1642","Jaden","Oss","46"
"1643","1643","Ulla","Anghiari","38"
"1644","1644","Avye","┼üom┼╝a","33"
"1645","1645","Barclay","Mora","38"
"1646","1646","Zenaida","Okpoko","38"
"1647","1647","Dai","Arlon","21"
"1648","1648","Gil","Pishin Valley","39"
"1649","1649","Charissa","Gaziantep","45"
"1650","1650","Hyacinth","Novosibirsk","33"
"1651","1651","Celeste","Quimbaya","27"
"1652","1652","Hedy","Ghanche","41"
"1653","1653","Skyler","Cork","25"
"1654","1654","Quynn","Saint-L├┤","41"
"1655","1655","Clayton","Uppingham. Cottesmore","38"
"1656","1656","Neville","Ciudad Obreg├│n","22"
"1657","1657","Ishmael","Manado","47"
"1658","1658","Zoe","Carmen de Bolivar","26"
"1659","1659","Kato","Durness","42"
"1660","1660","Gabriel","Napier","30"
"1661","1661","Gloria","Chapra","36"
"1662","1662","Ifeoma","Galway","42"
"1663","1663","Miranda","M├ífil","20"
"1664","1664","Tashya","Bendigo","29"
"1665","1665","Claudia","Tacoma","21"
"1666","1666","Yoshio","Owerri","48"
"1667","1667","Merrill","Invercargill","36"
"1668","1668","Griffith","Central Jakarta","36"
"1669","1669","Lana","Serang","31"
"1670","1670","Zephania","Torrevieja","22"
"1671","1671","Rashad","Ambresin","26"
"1672","1672","Melissa","Ternitz","35"
"1673","1673","Naida","Newtonmore","50"
"1674","1674","Xavier","Ceuta","34"
"1675","1675","Desiree","Imphal","32"
"1676","1676","Aidan","Hofors","48"
"1677","1677","Jana","Tando Allahyar","28"
"1678","1678","Declan","Okene","42"
"1679","1679","Hanae","Chimbote","36"
"1680","1680","Ronan","Sint-Andries","41"
"1681","1681","Chester","Mj├Âlby","18"
"1682","1682","Donna","Silifke","45"
"1683","1683","Regina","Orl├®ans","18"
"1684","1684","Yvonne","Kielce","25"
"1685","1685","Blythe","Bama","20"
"1686","1686","Sylvia","Heredia","36"
"1687","1687","Ishmael","Watson Lake","41"
"1688","1688","India","Norrk├Âping","40"
"1689","1689","Levi","Ziarat","31"
"1690","1690","Holly","Cork","47"
"1691","1691","Jolene","Iquique","25"
"1692","1692","Fuller","Jayapura","23"
"1693","1693","Sydnee","Uyo","39"
"1694","1694","Myra","Awaran","39"
"1695","1695","Norman","Kursk","28"
"1696","1696","May","Daman","39"
"1697","1697","Driscoll","Kahramanmara┼ƒ","41"
"1698","1698","Rhiannon","Tr├á Vinh","33"
"1699","1699","Amal","Berlin","41"
"1700","1700","Patricia","Jeju","34"
"1701","1701","Ella","Dumfries","22"
"1702","1702","Maisie","Banjarbaru","31"
"1703","1703","Bevis","Campos dos Goytacazes","40"
"1704","1704","Bradley","Rostov","38"
"1705","1705","Christen","Vallenar","43"
"1706","1706","Dieter","V├Âlkermarkt","20"
"1707","1707","Clark","Glendale","37"
"1708","1708","Mannix","Orito","26"
"1709","1709","Katelyn","Tarakan","28"
"1710","1710","Ariel","Kohima","31"
"1711","1711","Jane","Manokwari","28"
"1712","1712","Orla","BoÔÇÿlhe","24"
"1713","1713","Serina","Arequipa","29"
"1714","1714","Ashton","Oberpullendorf","37"
"1715","1715","Octavius","Galway","45"
"1716","1716","Thomas","Hudiksvall","20"
"1717","1717","Idola","Marab├í","41"
"1718","1718","Carter","Murmansk","45"
"1719","1719","Zephr","N├ñssj├Â","32"
"1720","1720","Britanni","Te Awamutu","36"
"1721","1721","Beck","Gouda","41"
"1722","1722","Jolie","Nonsan","46"
"1723","1723","Warren","Waret-l'Evque","50"
"1724","1724","Maile","Tehuac├ín","45"
"1725","1725","Drew","Toru┼ä","42"
"1726","1726","Kalia","Linkebeek","20"
"1727","1727","Grace","Palu","47"
"1728","1728","Rhoda","Ladispoli","50"
"1729","1729","Paula","Muiden","24"
"1730","1730","Lance","Bromley","47"
"1731","1731","Vera","Hollogne-sur-Geer","39"
"1732","1732","Geoffrey","Hwaseong","31"
"1733","1733","Beau","Tarvisio","45"
"1734","1734","Hilel","Belfast","42"
"1735","1735","Charissa","Ferlach","23"
"1736","1736","Moses","Gangtok","36"
"1737","1737","Damian","Villahermosa","47"
"1738","1738","Genevieve","Puerto Vallarta","43"
"1739","1739","Charlotte","Fundaci├│n","33"
"1740","1740","Mallory","Ostrowiec ┼Üwi─Ötokrzyski","27"
"1741","1741","Stella","Mercedes","23"
"1742","1742","Ursula","Wanganui","22"
"1743","1743","Hop","Tarakan","29"
"1744","1744","Amery","Chimbote","27"
"1745","1745","Drake","Orvault","19"
"1746","1746","Reed","Lipetsk","18"
"1747","1747","Lynn","Ilh├®us","31"
"1748","1748","Ezekiel","Juazeiro do Norte","47"
"1749","1749","Dalton","Panjim","27"
"1750","1750","Sopoline","Oakham","48"
"1751","1751","Mariam","Tamworth","49"
"1752","1752","Ignatius","Falun","28"
"1753","1753","Porter","Saint-Remy","42"
"1754","1754","Salvador","Springfield","50"
"1755","1755","Madeson","Ledeberg","45"
"1756","1756","Camilla","Lisieux","49"
"1757","1757","Karleigh","Stonehaven","24"
"1758","1758","Kermit","Band─▒rma","38"
"1759","1759","Fallon","Gosnells","35"
"1760","1760","Ronan","Civo","35"
"1761","1761","Jameson","Soledad de Graciano S├ínchez","30"
"1762","1762","Justina","Montgomery","20"
"1763","1763","Isaac","Rendsburg","49"
"1764","1764","Indigo","Bi├¬n H├▓a","27"
"1765","1765","Jorden","Galway","49"
"1766","1766","Kato","Tintange","44"
"1767","1767","Fiona","Madrid","25"
"1768","1768","Peter","Dublin","22"
"1769","1769","Yeo","Worcester","21"
"1770","1770","Brock","Boston","35"
"1771","1771","Xena","Jaboat├úo dos Guararapes","39"
"1772","1772","Yolanda","Voronezh","34"
"1773","1773","Abdul","Upper Hutt","49"
"1774","1774","Jin","Lauder","44"
"1775","1775","Libby","Mexicali","19"
"1776","1776","Rajah","V├ñrnamo","49"
"1777","1777","Keaton","Castanhal","31"
"1778","1778","Roth","Lambayeque","20"
"1779","1779","Dara","Irapuato","49"
"1780","1780","Arthur","Lisieux","23"
"1781","1781","Dale","Toru┼ä","25"
"1782","1782","Cameron","Amsterdam","38"
"1783","1783","Jemima","Rutland","38"
"1784","1784","Raya","M├ñrsta","38"
"1785","1785","Robin","Singkawang","27"
"1786","1786","Hammett","Chiclayo","50"
"1787","1787","Leandra","Cockburn","31"
"1788","1788","Armando","Teltow","30"
"1789","1789","Luke","Cork","29"
"1790","1790","Ursa","Dublin","36"
"1791","1791","Aquila","Bima","32"
"1792","1792","Oprah","Ribeir├úo Preto","25"
"1793","1793","Channing","Dublin","50"
"1794","1794","Damon","Wittenberg","26"
"1795","1795","Angelica","Manado","38"
"1796","1796","Hedda","Daejeon","43"
"1797","1797","Ria","├çe┼ƒme","22"
"1798","1798","Arden","Hangu","38"
"1799","1799","Macon","Warszawa","25"
"1800","1800","Zenaida","Chiclayo","31"
"1801","1801","Cedric","Nampa","38"
"1802","1802","Isadora","Lanco","36"
"1803","1803","Selma","Hoyerswerda","31"
"1804","1804","Tashya","Ciudad Madero","37"
"1805","1805","Skyler","Falun","47"
"1806","1806","Kane","Wemmel","21"
"1807","1807","Roanna","Ja├®n","28"
"1808","1808","Erasmus","Kopeysk","47"
"1809","1809","Lee","La Uni├│n","28"
"1810","1810","Ulric","Melton Mowbray","38"
"1811","1811","Joseph","Port Blair","21"
"1812","1812","Audrey","Kano","26"
"1813","1813","Tyrone","Orizaba","21"
"1814","1814","Selma","Vetlanda","23"
"1815","1815","Joy","Bourges","46"
"1816","1816","Uma","West Valley City","41"
"1817","1817","Cameron","Okene","40"
"1818","1818","Lacota","Fort Good Hope","34"
"1819","1819","Sacha","Mulhouse","44"
"1820","1820","Prescott","Torres del Paine","19"
"1821","1821","Otto","Cromer","39"
"1822","1822","Dawn","Idar-Oberstei","40"
"1823","1823","Yoko","Krak├│w","38"
"1824","1824","Isaac","Caldera","29"
"1825","1825","Chester","Polatl─▒","30"
"1826","1826","Rahim","Rhisnes","48"
"1827","1827","Chava","Almelo","44"
"1828","1828","Isaiah","Montague","41"
"1829","1829","Leroy","Hattian Bala","34"
"1830","1830","Tatyana","Hoorn","24"
"1831","1831","Travis","Cheonan","45"
"1832","1832","Alma","Yurimaguas","37"
"1833","1833","Winter","Wonju","46"
"1834","1834","Maxwell","Ostrowiec ┼Üwi─Ötokrzyski","33"
"1835","1835","Janna","Monceau-sur-Sambre","44"
"1836","1836","Tanya","V─®nh Tã░ß╗Øng","45"
"1837","1837","Clinton","Maicao","27"
"1838","1838","Phelan","Suru├º","49"
"1839","1839","Dane","Abeokuta","35"
"1840","1840","Belle","Ceyhan","49"
"1841","1841","Burke","Tortel","46"
"1842","1842","Jermaine","Groot-Bijgaarden","27"
"1843","1843","Berk","Patos","32"
"1844","1844","Carson","Ca├▒as","48"
"1845","1845","Lucas","Ockelbo","28"
"1846","1846","Shea","Reyhanl─▒","39"
"1847","1847","Ulric","Primavera","24"
"1848","1848","Nell","Montes Claros","20"
"1849","1849","Samson","Worms","19"
"1850","1850","Kirk","Hidalgo del Parral","46"
"1851","1851","Colt","Eisenstadt","49"
"1852","1852","Charles","Canberra","43"
"1853","1853","Denise","Ponta Grossa","49"
"1854","1854","Carson","Avesta","25"
"1855","1855","Hakeem","Kalyan","24"
"1856","1856","Charity","Villenave-d'Ornon","28"
"1857","1857","Hayley","Bursa","33"
"1858","1858","Lance","Meppel","29"
"1859","1859","Tucker","Bida","27"
"1860","1860","Cleo","Barrancabermeja","41"
"1861","1861","Perry","Gangtok","39"
"1862","1862","Buffy","West Jordan","26"
"1863","1863","Melinda","Puerto Nari├▒o","38"
"1864","1864","Rinah","Bragan├ºa","26"
"1865","1865","Cassidy","Elbl─àg","49"
"1866","1866","Iona","Leeuwarden","42"
"1867","1867","Benjamin","Maranguape","40"
"1868","1868","Basia","Ourense","39"
"1869","1869","Lysandra","Waitakere","50"
"1870","1870","Joelle","Nocera Umbra","37"
"1871","1871","Aimee","Berlin","50"
"1872","1872","Reagan","Klagenfurt","50"
"1873","1873","Serena","Aieta","42"
"1874","1874","Clayton","Arequipa","27"
"1875","1875","Palmer","Murcia","30"
"1876","1876","Rahim","Awaran","35"
"1877","1877","Malachi","Friedrichshafen","42"
"1878","1878","Amery","Trujillo","40"
"1879","1879","Shea","Appleby","23"
"1880","1880","Ali","Peralillo","49"
"1881","1881","Regina","Boninne","31"
"1882","1882","Finn","Ercilla","42"
"1883","1883","Callum","Sukkur","38"
"1884","1884","Chelsea","Cod├│","43"
"1885","1885","Lars","North Berwick","37"
"1886","1886","Marvin","Imst","40"
"1887","1887","Dorian","Deerlijk","45"
"1888","1888","Denise","Siheung","22"
"1889","1889","Miranda","La Rochelle","38"
"1890","1890","Darryl","Aguacaliente (San Francisco]","18"
"1891","1891","Olivia","Fortune","39"
"1892","1892","Zia","Flensburg","47"
"1893","1893","Burke","Shimla","40"
"1894","1894","Grant","Leut","18"
"1895","1895","Samson","Wokingham","23"
"1896","1896","Clio","North Shore","32"
"1897","1897","Hiram","Belmont","35"
"1898","1898","Carolyn","Galway","35"
"1899","1899","Elmo","Dannevirke","24"
"1900","1900","Carson","Ockelbo","28"
"1901","1901","Nissim","Smolensk","45"
"1902","1902","Alec","Chuncheon","39"
"1903","1903","Ivory","Buguma","46"
"1904","1904","Zachery","Khyber Agency","32"
"1905","1905","Patrick","S├úo Jos├® dos Pinhais","19"
"1906","1906","Tamekah","Bolln├ñs","18"
"1907","1907","Vivien","Pangkalpinang","41"
"1908","1908","Kenyon","Albacete","22"
"1909","1909","Lionel","Puntarenas","37"
"1910","1910","Dora","San Antonio","32"
"1911","1911","Nathaniel","Mackay","24"
"1912","1912","Mariko","Keumiee","31"
"1913","1913","Kylan","Gboko","43"
"1914","1914","Declan","Suwa┼éki","24"
"1915","1915","Britanni","Dutse","50"
"1916","1916","Xyla","Breton","34"
"1917","1917","Armando","Devonport","32"
"1918","1918","Tana","Veenendaal","31"
"1919","1919","Kelly","Tehuac├ín","20"
"1920","1920","Evan","Salvador","20"
"1921","1921","Adam","Galway","34"
"1922","1922","Jerome","Konin","18"
"1923","1923","Ora","Chihuahua","46"
"1924","1924","Lane","Bß║»c Giang","33"
"1925","1925","Silas","Lagos","48"
"1926","1926","Lucian","Finsp├Ñng","19"
"1927","1927","Jin","Guysborough","25"
"1928","1928","Kessie","Karap─▒nar","44"
"1929","1929","Perry","Bima","38"
"1930","1930","Eve","Diyarbak─▒r","39"
"1931","1931","Wallace","R├¡o Hurtado","47"
"1932","1932","Merrill","B├Âblingen","24"
"1933","1933","Clayton","Dublin","32"
"1934","1934","Preston","Omal","35"
"1935","1935","Rebecca","Lienz","24"
"1936","1936","Maxine","Goz┼¢e","37"
"1937","1937","Nash","Acapulco","42"
"1938","1938","Oren","Banda Aceh","25"
"1939","1939","Matthew","Temuka","35"
"1940","1940","Erica","Tumaco","21"
"1941","1941","Harlan","Isla de Pascua","41"
"1942","1942","Ivory","Nicoya","49"
"1943","1943","Jasmine","Bulzi","46"
"1944","1944","Jordan","Jelenia G├│ra","41"
"1945","1945","Indigo","Borl├ñnge","45"
"1946","1946","Iola","Tarakan","49"
"1947","1947","Neil","Oberwart","40"
"1948","1948","Jesse","Ciudad Madero","19"
"1949","1949","Quin","Meduno","45"
"1950","1950","Idola","Lambayeque","36"
"1951","1951","Shelly","Shimla","25"
"1952","1952","Jessamine","Trivandrum","43"
"1953","1953","Craig","Lugo","49"
"1954","1954","Astra","Blumenau","33"
"1955","1955","Ella","Seoul","43"
"1956","1956","Dustin","Bolln├ñs","19"
"1957","1957","Madeson","Galway","22"
"1958","1958","Burke","Dublin","49"
"1959","1959","Jordan","Mamuju","39"
"1960","1960","Warren","Palma de Mallorca","39"
"1961","1961","Ainsley","Napier","26"
"1962","1962","Fritz","Dublin","22"
"1963","1963","Kevin","Ararat","44"
"1964","1964","Vance","La Serena","44"
"1965","1965","Wylie","Invercargill","28"
"1966","1966","Daphne","Banjarmasin","38"
"1967","1967","Imogene","Karacabey","44"
"1968","1968","Caleb","Colchane","30"
"1969","1969","Forrest","Wanaka","29"
"1970","1970","Evan","Telde","37"
"1971","1971","Palmer","Zielona G├│ra","33"
"1972","1972","Scarlett","Chicago","29"
"1973","1973","Timon","Af┼ƒin","46"
"1974","1974","Hoyt","C├íceres","40"
"1975","1975","Jacob","M├ífil","33"
"1976","1976","Chloe","Sloten","42"
"1977","1977","Jaden","Vedrin","18"
"1978","1978","Ulla","Siverek","36"
"1979","1979","Harding","Combarbal├í","30"
"1980","1980","Rooney","Birmingham","36"
"1981","1981","Quentin","Pozo Almonte","20"
"1982","1982","Octavius","Pishin Valley","45"
"1983","1983","Karen","Band─▒rma","19"
"1984","1984","Ali","Mj├Âlby","40"
"1985","1985","Emmanuel","Bahraich","19"
"1986","1986","Chase","Cincinnati","39"
"1987","1987","Regan","Chungju","40"
"1988","1988","Rudyard","Sapele","24"
"1989","1989","Xaviera","Harbour Grace","22"
"1990","1990","Alea","Dublin","40"
"1991","1991","Emery","Armadale","32"
"1992","1992","Marah","Mussy-la-Ville","49"
"1993","1993","Burton","Barranca","29"
"1994","1994","Richard","Seosan","24"
"1995","1995","Callum","Novo Hamburgo","41"
"1996","1996","Colton","Matera","33"
"1997","1997","Hammett","Cork","29"
"1998","1998","Cally","Doetinchem","42"
"1999","1999","Kimberley","Sherborne","41"
"2000","2000","Cooper","Cork","38"
